	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA
S_enterica_LT2_RAND_121	-13.8	-450	1000	0	1	0	1	0.04477611940298507	0.0	0.0	0.029850746268656716	0.014925373134328358	0.0	0.014925373134328358	0.0	0.0	0.0	0.0	0.014925373134328358	0.014925373134328358	0.0	0.0	0.014925373134328358	0.0	0.0	0.014925373134328358	0.014925373134328358	0.0	0.0	0.014925373134328358	0.0	0.0	0.029850746268656716	0.0	0.0	0.0	0.0	0.014925373134328358	0.014925373134328358	0.014925373134328358	0.0	0.0	0.0	0.014925373134328358	0.014925373134328358	0.0	0.0	0.0	0.0	0.0	0.014925373134328358	0.0	0.0	0.029850746268656716	0.014925373134328358	0.0	0.0	0.0	0.0	0.0	0.029850746268656716	0.014925373134328358	0.0	0.0	0.014925373134328358	0.014925373134328358	0.014925373134328358	0.0	0.014925373134328358	0.0	0.0	0.014925373134328358	0.014925373134328358	0.0	0.029850746268656716	0.0	0.014925373134328358	0.014925373134328358	0.0	0.014925373134328358	0.029850746268656716	0.014925373134328358	0.0	0.0	0.0	0.014925373134328358	0.0	0.0	0.0	0.0	0.014925373134328358	0.029850746268656716	0.0	0.014925373134328358	0.0	0.014925373134328358	0.014925373134328358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014925373134328358	0.014925373134328358	0.0	0.014925373134328358	0.0	0.0	0.0	0.014925373134328358	0.0	0.0	0.0	0.029850746268656716	0.014925373134328358	0.014925373134328358	0.029850746268656716	0.014925373134328358	0.014925373134328358	0.014925373134328358	0.0	0.0	0.029850746268656716	0.0	0.0	0.014925373134328358	0.0	0.0	0.0	0.0	0.014925373134328358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014925373134328358	0.014925373134328358
S_enterica_LT2_RAND_122	-32.7	-339	1000	0	0	0	0	0.019230769230769232	0.009615384615384616	0.009615384615384616	0.0	0.009615384615384616	0.0	0.019230769230769232	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.0	0.0	0.0	0.009615384615384616	0.0	0.0	0.009615384615384616	0.009615384615384616	0.0	0.0	0.04807692307692308	0.019230769230769232	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.0	0.009615384615384616	0.0	0.0	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.0	0.0	0.0	0.009615384615384616	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.028846153846153848	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.019230769230769232	0.0	0.009615384615384616	0.019230769230769232	0.019230769230769232	0.057692307692307696	0.0	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.028846153846153848	0.057692307692307696	0.019230769230769232	0.009615384615384616	0.057692307692307696	0.009615384615384616	0.028846153846153848	0.0	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.019230769230769232	0.009615384615384616	0.0	0.009615384615384616	0.009615384615384616	0.028846153846153848	0.009615384615384616	0.0	0.028846153846153848	0.0	0.0	0.0	0.0	0.019230769230769232	0.0	0.009615384615384616	0.019230769230769232	0.0	0.009615384615384616	0.0	0.019230769230769232	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616
S_enterica_LT2_RAND_123	-35.2	-153	1000	0	1	0	1	0.012195121951219513	0.012195121951219513	0.006097560975609756	0.01829268292682927	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.0	0.0	0.024390243902439025	0.0	0.0	0.012195121951219513	0.012195121951219513	0.006097560975609756	0.006097560975609756	0.0	0.0	0.012195121951219513	0.012195121951219513	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.0	0.0	0.012195121951219513	0.0	0.012195121951219513	0.0	0.0	0.0	0.006097560975609756	0.006097560975609756	0.0	0.012195121951219513	0.018292682926829267	0.006097560975609756	0.018292682926829267	0.012195121951219513	0.0	0.01829268292682927	0.012195121951219513	0.0	0.0	0.0	0.0	0.012195121951219513	0.0	0.006097560975609756	0.01829268292682927	0.006097560975609756	0.006097560975609756	0.0	0.006097560975609756	0.01829268292682927	0.012195121951219513	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.0	0.0	0.006097560975609756	0.01829268292682927	0.024390243902439025	0.024390243902439025	0.006097560975609756	0.012195121951219513	0.006097560975609756	0.0	0.0	0.006097560975609756	0.006097560975609756	0.036585365853658534	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.012195121951219513	0.006097560975609756	0.0	0.006097560975609756	0.0	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.0	0.006097560975609756	0.01829268292682927	0.024390243902439025	0.0	0.012195121951219513	0.006097560975609756	0.0	0.0	0.006097560975609756	0.01829268292682927	0.03048780487804878	0.012195121951219513	0.0	0.01829268292682927	0.0	0.012195121951219513	0.0	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.012195121951219513	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.0	0.006097560975609756	0.012195121951219513	0.006097560975609756	0.006097560975609756	0.03048780487804878	0.0	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.006097560975609756	0.0	0.0	0.0	0.012195121951219513	0.006097560975609756	0.0	0.0	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.0	0.006097560975609756
S_enterica_LT2_RAND_125	-26.6	0	765	-41	1	0	1	0.007633587786259542	0.0	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.0	0.015267175572519083	0.007633587786259542	0.0	0.007633587786259542	0.015267175572519083	0.0	0.007633587786259542	0.0	0.007633587786259542	0.015267175572519083	0.015267175572519083	0.007633587786259542	0.015267175572519083	0.0	0.0	0.015267175572519083	0.0	0.007633587786259542	0.0	0.0	0.007633587786259542	0.0	0.007633587786259542	0.0	0.007633587786259542	0.0	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.015267175572519083	0.0	0.007633587786259542	0.022900763358778626	0.0	0.015267175572519083	0.0	0.007633587786259542	0.0	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.022900763358778626	0.0	0.0	0.030534351145038167	0.007633587786259542	0.022900763358778626	0.007633587786259542	0.0	0.007633587786259542	0.015267175572519083	0.015267175572519083	0.0	0.015267175572519083	0.007633587786259542	0.0	0.007633587786259542	0.007633587786259542	0.030534351145038167	0.007633587786259542	0.022900763358778626	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.0	0.0	0.0	0.007633587786259542	0.0	0.007633587786259542	0.007633587786259542	0.0	0.0	0.0	0.015267175572519083	0.015267175572519083	0.0	0.0	0.007633587786259542	0.0	0.0	0.015267175572519083	0.015267175572519083	0.0	0.007633587786259542	0.0	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.015267175572519083	0.0	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.0	0.0	0.007633587786259542	0.0	0.015267175572519083	0.0	0.030534351145038167	0.0	0.0	0.015267175572519083	0.022900763358778626	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.0	0.007633587786259542	0.007633587786259542	0.0	0.007633587786259542	0.007633587786259542	0.0	0.0	0.007633587786259542	0.0	0.0	0.015267175572519083	0.0	0.0
S_enterica_LT2_RAND_126	-28.2	-122	157	0	0	0	0	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.0	0.030534351145038167	0.0	0.007633587786259542	0.0	0.015267175572519083	0.0	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.0	0.0	0.0	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.022900763358778626	0.007633587786259542	0.015267175572519083	0.0	0.0	0.0	0.007633587786259542	0.015267175572519083	0.015267175572519083	0.0	0.0	0.0	0.0	0.0	0.007633587786259542	0.007633587786259542	0.015267175572519083	0.0	0.0	0.0	0.015267175572519083	0.007633587786259542	0.0	0.007633587786259542	0.022900763358778626	0.007633587786259542	0.0	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.0	0.022900763358778626	0.0	0.015267175572519083	0.0	0.007633587786259542	0.0	0.015267175572519083	0.015267175572519083	0.007633587786259542	0.0	0.015267175572519083	0.015267175572519083	0.007633587786259542	0.0	0.0	0.015267175572519083	0.007633587786259542	0.0	0.015267175572519083	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.0	0.007633587786259542	0.015267175572519083	0.015267175572519083	0.015267175572519083	0.0	0.03816793893129771	0.007633587786259542	0.007633587786259542	0.015267175572519083	0.0	0.022900763358778626	0.0	0.0	0.0	0.0	0.0	0.0	0.015267175572519083	0.007633587786259542	0.0	0.007633587786259542	0.030534351145038167	0.0	0.007633587786259542	0.022900763358778626	0.0	0.015267175572519083	0.0	0.0	0.0	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.0	0.030534351145038167	0.0	0.007633587786259542	0.0	0.007633587786259542	0.0	0.0	0.0	0.0	0.007633587786259542	0.0	0.007633587786259542	0.007633587786259542	0.0	0.0	0.007633587786259542	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.0
S_enterica_LT2_RAND_127	-78.3	-1000	823	0	1	0	1	0.008875739644970414	0.014792899408284023	0.008875739644970414	0.008875739644970414	0.014792899408284023	0.0029585798816568047	0.020710059171597635	0.005917159763313609	0.0029585798816568047	0.011834319526627219	0.008875739644970414	0.0029585798816568047	0.011834319526627219	0.008875739644970414	0.0	0.005917159763313609	0.008875739644970414	0.0	0.011834319526627219	0.0	0.020710059171597635	0.005917159763313609	0.0029585798816568047	0.0	0.008875739644970414	0.014792899408284023	0.02071005917159763	0.005917159763313609	0.005917159763313609	0.0	0.01775147928994083	0.008875739644970414	0.005917159763313609	0.0	0.0029585798816568047	0.01775147928994083	0.011834319526627219	0.005917159763313609	0.0	0.005917159763313609	0.008875739644970414	0.005917159763313609	0.0029585798816568047	0.011834319526627219	0.005917159763313609	0.0029585798816568047	0.008875739644970414	0.011834319526627219	0.005917159763313609	0.0029585798816568047	0.0029585798816568047	0.005917159763313609	0.0	0.0029585798816568047	0.008875739644970414	0.005917159763313609	0.0	0.01775147928994083	0.011834319526627219	0.005917159763313609	0.005917159763313609	0.0	0.014792899408284023	0.005917159763313609	0.008875739644970414	0.008875739644970414	0.008875739644970414	0.008875739644970414	0.0029585798816568047	0.0	0.011834319526627219	0.014792899408284023	0.014792899408284023	0.014792899408284023	0.011834319526627219	0.011834319526627219	0.005917159763313609	0.008875739644970414	0.0029585798816568047	0.0029585798816568047	0.0	0.005917159763313609	0.0029585798816568047	0.0029585798816568047	0.0029585798816568047	0.01775147928994083	0.0029585798816568047	0.008875739644970414	0.014792899408284023	0.01775147928994083	0.011834319526627219	0.0029585798816568047	0.008875739644970414	0.0	0.0	0.0029585798816568047	0.008875739644970414	0.008875739644970414	0.005917159763313609	0.005917159763313609	0.014792899408284023	0.011834319526627219	0.005917159763313609	0.0029585798816568047	0.0029585798816568047	0.0029585798816568047	0.0029585798816568047	0.0	0.01775147928994083	0.005917159763313609	0.011834319526627219	0.014792899408284023	0.0029585798816568047	0.0029585798816568047	0.011834319526627219	0.008875739644970414	0.01775147928994083	0.014792899408284023	0.0029585798816568047	0.011834319526627219	0.008875739644970414	0.011834319526627219	0.0	0.005917159763313609	0.005917159763313609	0.011834319526627219	0.005917159763313609	0.0	0.0029585798816568047	0.005917159763313609	0.0029585798816568047	0.0029585798816568047	0.0	0.008875739644970414	0.0	0.005917159763313609
S_enterica_LT2_RAND_128	-76.68	0	1000	0	1	0	1	0.013623978201634877	0.008174386920980926	0.005449591280653951	0.01634877384196185	0.010899182561307902	0.008174386920980926	0.005449591280653951	0.008174386920980926	0.005449591280653951	0.0027247956403269754	0.0027247956403269754	0.0027247956403269754	0.01634877384196185	0.01907356948228883	0.01634877384196185	0.005449591280653951	0.008174386920980926	0.005449591280653951	0.008174386920980926	0.005449591280653951	0.0027247956403269754	0.010899182561307902	0.010899182561307902	0.0027247956403269754	0.0027247956403269754	0.010899182561307902	0.008174386920980926	0.0	0.0027247956403269754	0.005449591280653951	0.008174386920980926	0.008174386920980926	0.005449591280653951	0.005449591280653951	0.005449591280653951	0.005449591280653951	0.005449591280653951	0.005449591280653951	0.0027247956403269754	0.0	0.008174386920980926	0.005449591280653951	0.005449591280653951	0.0	0.005449591280653951	0.008174386920980926	0.0027247956403269754	0.005449591280653951	0.008174386920980926	0.01634877384196185	0.008174386920980926	0.005449591280653951	0.019073569482288825	0.008174386920980926	0.008174386920980926	0.01634877384196185	0.008174386920980926	0.021798365122615803	0.005449591280653951	0.013623978201634877	0.005449591280653951	0.008174386920980926	0.008174386920980926	0.005449591280653951	0.010899182561307902	0.005449591280653951	0.010899182561307902	0.008174386920980926	0.010899182561307902	0.0027247956403269754	0.013623978201634877	0.005449591280653951	0.0027247956403269754	0.005449591280653951	0.0027247956403269754	0.010899182561307902	0.008174386920980926	0.010899182561307902	0.013623978201634877	0.0027247956403269754	0.0	0.005449591280653951	0.0027247956403269754	0.0	0.013623978201634877	0.021798365122615803	0.0027247956403269754	0.013623978201634877	0.019073569482288825	0.005449591280653951	0.008174386920980926	0.005449591280653951	0.0027247956403269754	0.0	0.010899182561307902	0.0027247956403269754	0.010899182561307902	0.013623978201634877	0.0027247956403269754	0.0	0.013623978201634877	0.005449591280653951	0.008174386920980926	0.005449591280653951	0.005449591280653951	0.008174386920980926	0.008174386920980926	0.0	0.019073569482288825	0.010899182561307902	0.013623978201634877	0.008174386920980926	0.0027247956403269754	0.010899182561307902	0.005449591280653951	0.0027247956403269754	0.010899182561307902	0.021798365122615803	0.0	0.0027247956403269754	0.005449591280653951	0.005449591280653951	0.0027247956403269754	0.0027247956403269754	0.005449591280653951	0.005449591280653951	0.010899182561307902	0.0	0.0027247956403269754	0.0	0.005449591280653951	0.008174386920980926	0.0	0.010899182561307902	0.005449591280653951	0.008174386920980926
S_enterica_LT2_RAND_129	-34.9	-636	1000	0	0	0	0	0.004545454545454545	0.01818181818181818	0.004545454545454545	0.0	0.01818181818181818	0.01818181818181818	0.022727272727272728	0.00909090909090909	0.004545454545454545	0.0	0.004545454545454545	0.00909090909090909	0.0	0.0	0.00909090909090909	0.0	0.004545454545454545	0.0	0.013636363636363636	0.004545454545454545	0.013636363636363636	0.00909090909090909	0.00909090909090909	0.004545454545454545	0.0	0.01818181818181818	0.004545454545454545	0.004545454545454545	0.004545454545454545	0.00909090909090909	0.004545454545454545	0.00909090909090909	0.0	0.0	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.022727272727272728	0.00909090909090909	0.0	0.00909090909090909	0.0	0.004545454545454545	0.004545454545454545	0.00909090909090909	0.004545454545454545	0.004545454545454545	0.0	0.0	0.004545454545454545	0.0	0.0	0.004545454545454545	0.013636363636363636	0.0	0.00909090909090909	0.0	0.0	0.004545454545454545	0.022727272727272728	0.004545454545454545	0.0	0.004545454545454545	0.004545454545454545	0.013636363636363636	0.03636363636363636	0.00909090909090909	0.0	0.004545454545454545	0.004545454545454545	0.013636363636363636	0.00909090909090909	0.031818181818181815	0.00909090909090909	0.004545454545454545	0.013636363636363636	0.0	0.031818181818181815	0.004545454545454545	0.0	0.0	0.004545454545454545	0.0	0.0	0.00909090909090909	0.031818181818181815	0.01818181818181818	0.013636363636363636	0.00909090909090909	0.004545454545454545	0.0	0.00909090909090909	0.00909090909090909	0.0	0.013636363636363636	0.004545454545454545	0.013636363636363636	0.004545454545454545	0.00909090909090909	0.0	0.013636363636363636	0.013636363636363636	0.0	0.004545454545454545	0.0	0.00909090909090909	0.00909090909090909	0.0	0.013636363636363636	0.00909090909090909	0.031818181818181815	0.004545454545454545	0.004545454545454545	0.022727272727272728	0.013636363636363636	0.00909090909090909	0.00909090909090909	0.013636363636363636	0.0	0.00909090909090909	0.00909090909090909	0.00909090909090909	0.0	0.0	0.0	0.01818181818181818	0.004545454545454545	0.004545454545454545	0.0	0.0	0.0	0.0	0.0	0.004545454545454545	0.004545454545454545	0.00909090909090909
S_enterica_LT2_RAND_130	-26.7	-471	1000	0	0	130	1	0.019230769230769232	0.028846153846153848	0.028846153846153848	0.0	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.0	0.0	0.019230769230769232	0.009615384615384616	0.019230769230769232	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.009615384615384616	0.019230769230769232	0.009615384615384616	0.0	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.0	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.0	0.0	0.009615384615384616	0.0	0.019230769230769232	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.019230769230769232	0.019230769230769232	0.0	0.019230769230769232	0.019230769230769232	0.009615384615384616	0.009615384615384616	0.0	0.0	0.0	0.019230769230769232	0.009615384615384616	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.0	0.0	0.038461538461538464	0.0	0.009615384615384616	0.009615384615384616	0.0	0.0	0.009615384615384616	0.019230769230769232	0.028846153846153848	0.009615384615384616	0.009615384615384616	0.0	0.019230769230769232	0.0	0.009615384615384616	0.009615384615384616	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.0	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.019230769230769232	0.028846153846153848	0.009615384615384616	0.0	0.009615384615384616	0.0	0.009615384615384616	0.0	0.0	0.019230769230769232	0.0	0.009615384615384616	0.019230769230769232	0.009615384615384616	0.019230769230769232	0.009615384615384616	0.0	0.009615384615384616	0.0	0.009615384615384616	0.009615384615384616	0.028846153846153848	0.009615384615384616	0.0	0.0	0.019230769230769232	0.0	0.019230769230769232	0.009615384615384616	0.0	0.009615384615384616	0.0	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.0	0.0
S_enterica_LT2_RAND_131	-16.1	0	1000	-176	0	0	1	0.042105263157894736	0.021052631578947368	0.0	0.010526315789473684	0.010526315789473684	0.0	0.021052631578947368	0.0	0.021052631578947368	0.010526315789473684	0.0	0.0	0.0	0.010526315789473684	0.031578947368421054	0.010526315789473684	0.031578947368421054	0.0	0.0	0.010526315789473684	0.0	0.0	0.010526315789473684	0.0	0.021052631578947368	0.010526315789473684	0.021052631578947368	0.0	0.0	0.0	0.0	0.010526315789473684	0.010526315789473684	0.0	0.0	0.0	0.0	0.021052631578947368	0.0	0.021052631578947368	0.0	0.0	0.0	0.0	0.0	0.031578947368421054	0.010526315789473684	0.0	0.0	0.031578947368421054	0.021052631578947368	0.010526315789473684	0.031578947368421054	0.0	0.010526315789473684	0.031578947368421054	0.0	0.021052631578947368	0.0	0.010526315789473684	0.010526315789473684	0.0	0.010526315789473684	0.0	0.0	0.010526315789473684	0.010526315789473684	0.010526315789473684	0.010526315789473684	0.0	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010526315789473684	0.010526315789473684	0.010526315789473684	0.0	0.0	0.021052631578947368	0.0	0.0	0.010526315789473684	0.021052631578947368	0.021052631578947368	0.0	0.0	0.0	0.010526315789473684	0.0	0.021052631578947368	0.0	0.0	0.021052631578947368	0.021052631578947368	0.0	0.010526315789473684	0.0	0.0	0.0	0.021052631578947368	0.010526315789473684	0.0	0.0	0.010526315789473684	0.0	0.010526315789473684	0.010526315789473684	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.0	0.010526315789473684	0.010526315789473684	0.010526315789473684	0.0	0.0	0.010526315789473684	0.021052631578947368	0.0	0.0	0.010526315789473684	0.010526315789473684	0.0	0.010526315789473684	0.0	0.0
S_enterica_LT2_RAND_132	-67.0	0	810	0	0	0	0	0.020512820512820513	0.015384615384615385	0.010256410256410256	0.005128205128205128	0.005128205128205128	0.010256410256410256	0.010256410256410256	0.0	0.005128205128205128	0.010256410256410256	0.010256410256410256	0.0	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.0	0.020512820512820513	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.010256410256410256	0.03076923076923077	0.005128205128205128	0.0	0.020512820512820513	0.015384615384615385	0.0	0.0	0.005128205128205128	0.010256410256410256	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.0	0.0	0.015384615384615385	0.005128205128205128	0.0	0.015384615384615385	0.005128205128205128	0.010256410256410256	0.0	0.005128205128205128	0.015384615384615385	0.0	0.005128205128205128	0.0	0.015384615384615385	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.010256410256410256	0.005128205128205128	0.020512820512820513	0.0	0.0	0.020512820512820513	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.015384615384615385	0.005128205128205128	0.010256410256410256	0.0	0.015384615384615385	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.0	0.0	0.0	0.0	0.005128205128205128	0.015384615384615385	0.005128205128205128	0.02564102564102564	0.015384615384615385	0.0	0.0	0.0	0.005128205128205128	0.0	0.015384615384615385	0.03076923076923077	0.010256410256410256	0.005128205128205128	0.020512820512820513	0.005128205128205128	0.015384615384615385	0.0	0.010256410256410256	0.0	0.0	0.005128205128205128	0.010256410256410256	0.020512820512820513	0.0	0.010256410256410256	0.005128205128205128	0.0	0.005128205128205128	0.010256410256410256	0.005128205128205128	0.0	0.010256410256410256	0.005128205128205128	0.010256410256410256	0.005128205128205128	0.0	0.005128205128205128	0.005128205128205128	0.015384615384615385	0.015384615384615385	0.0	0.0	0.010256410256410256	0.0	0.005128205128205128	0.015384615384615385	0.005128205128205128	0.015384615384615385	0.020512820512820513	0.005128205128205128	0.005128205128205128	0.005128205128205128	0.015384615384615385	0.0	0.0	0.02564102564102564	0.0	0.0	0.010256410256410256	0.010256410256410256	0.005128205128205128
S_enterica_LT2_RAND_133	-28.5	-58	1000	0	0	0	0	0.0	0.0078125	0.0078125	0.0	0.0078125	0.0078125	0.0	0.015625	0.0078125	0.015625	0.0	0.0078125	0.0	0.015625	0.0	0.0	0.0078125	0.0	0.0	0.0078125	0.0078125	0.0078125	0.0234375	0.0	0.03125	0.0078125	0.0078125	0.0	0.0	0.0078125	0.015625	0.0	0.015625	0.0078125	0.0078125	0.0	0.0	0.0390625	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0078125	0.0	0.0078125	0.0	0.0078125	0.0	0.015625	0.0078125	0.0078125	0.0078125	0.0	0.0078125	0.0078125	0.0	0.0	0.0078125	0.0	0.0078125	0.0	0.0078125	0.0078125	0.0	0.0078125	0.0078125	0.0078125	0.0	0.015625	0.015625	0.0078125	0.0078125	0.015625	0.0078125	0.015625	0.015625	0.0	0.0	0.0078125	0.015625	0.0	0.015625	0.015625	0.0078125	0.0	0.0234375	0.0078125	0.0390625	0.0	0.0078125	0.0	0.0078125	0.0078125	0.015625	0.0	0.0078125	0.0078125	0.0	0.0078125	0.0078125	0.0234375	0.0078125	0.0078125	0.0078125	0.0	0.0078125	0.0	0.0	0.0078125	0.0	0.03125	0.0078125	0.0078125	0.015625	0.0	0.0078125	0.0078125	0.0	0.0	0.0	0.015625	0.015625	0.015625	0.015625	0.0	0.0078125	0.0	0.0	0.0234375	0.0	0.0078125	0.0	0.015625
