	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA
STnc90	-19.3	0	0	-63	1	14	0	0.039473684210526314	0.013157894736842105	0.0	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.0	0.013157894736842105	0.0	0.013157894736842105	0.0	0.0	0.013157894736842105	0.039473684210526314	0.0	0.013157894736842105	0.0	0.0	0.02631578947368421	0.0	0.0	0.02631578947368421	0.013157894736842105	0.0	0.0	0.013157894736842105	0.013157894736842105	0.0	0.0	0.013157894736842105	0.0	0.02631578947368421	0.0	0.013157894736842105	0.0	0.013157894736842105	0.0	0.0	0.0	0.0	0.013157894736842105	0.0	0.0	0.0	0.0	0.02631578947368421	0.013157894736842105	0.0	0.0	0.039473684210526314	0.0	0.0	0.013157894736842105	0.02631578947368421	0.0	0.05263157894736842	0.013157894736842105	0.0	0.0	0.013157894736842105	0.0	0.0	0.02631578947368421	0.013157894736842105	0.013157894736842105	0.0	0.013157894736842105	0.02631578947368421	0.0	0.013157894736842105	0.0	0.013157894736842105	0.0	0.0	0.0	0.02631578947368421	0.0	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.013157894736842105	0.02631578947368421	0.0	0.0	0.0	0.013157894736842105	0.0	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.013157894736842105	0.0	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013157894736842105	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013157894736842105	0.0	0.0	0.013157894736842105	0.013157894736842105	0.02631578947368421	0.013157894736842105	0.02631578947368421	0.0	0.013157894736842105	0.0	0.0	0.0	0.013157894736842105	0.013157894736842105
STnc100	-43.14	0	1000	-235	0	603	1	0.014285714285714285	0.014285714285714287	0.014285714285714287	0.009523809523809525	0.028571428571428574	0.009523809523809525	0.0	0.0	0.004761904761904762	0.0	0.009523809523809525	0.004761904761904762	0.004761904761904762	0.009523809523809525	0.004761904761904762	0.009523809523809525	0.009523809523809525	0.014285714285714287	0.01904761904761905	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.01904761904761905	0.0	0.004761904761904762	0.004761904761904762	0.004761904761904762	0.0	0.0	0.004761904761904762	0.01904761904761905	0.0	0.0	0.0	0.004761904761904762	0.014285714285714287	0.01904761904761905	0.004761904761904762	0.009523809523809525	0.0	0.014285714285714287	0.004761904761904762	0.009523809523809525	0.004761904761904762	0.014285714285714287	0.01904761904761905	0.009523809523809525	0.009523809523809525	0.004761904761904762	0.014285714285714287	0.004761904761904762	0.0	0.004761904761904762	0.004761904761904762	0.004761904761904762	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.023809523809523808	0.0	0.0	0.009523809523809525	0.023809523809523808	0.014285714285714287	0.0	0.028571428571428574	0.004761904761904762	0.009523809523809525	0.0	0.004761904761904762	0.014285714285714287	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.014285714285714287	0.009523809523809525	0.004761904761904762	0.004761904761904762	0.009523809523809525	0.0	0.004761904761904762	0.004761904761904762	0.0	0.004761904761904762	0.004761904761904762	0.0	0.0	0.0	0.004761904761904762	0.0	0.0	0.004761904761904762	0.004761904761904762	0.0	0.009523809523809525	0.004761904761904762	0.004761904761904762	0.01904761904761905	0.0	0.004761904761904762	0.004761904761904762	0.0	0.004761904761904762	0.0	0.0	0.009523809523809525	0.014285714285714287	0.0	0.004761904761904762	0.014285714285714287	0.014285714285714285	0.0	0.0	0.0	0.01904761904761905	0.004761904761904762	0.004761904761904762	0.014285714285714287	0.0	0.014285714285714287	0.004761904761904762	0.014285714285714287	0.0	0.004761904761904762	0.023809523809523808	0.01904761904761905	0.009523809523809525	0.014285714285714287	0.0	0.009523809523809525	0.004761904761904762	0.004761904761904762	0.0	0.009523809523809525	0.004761904761904762	0.0
STnc110	-46.65	0	0	-354	1	43	1	0.016304347826086956	0.0	0.02717391304347826	0.010869565217391304	0.010869565217391304	0.005434782608695652	0.016304347826086956	0.0	0.005434782608695652	0.0	0.016304347826086956	0.016304347826086956	0.0	0.016304347826086956	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.0	0.005434782608695652	0.005434782608695652	0.010869565217391304	0.016304347826086956	0.005434782608695652	0.0	0.0	0.010869565217391304	0.005434782608695652	0.0	0.010869565217391304	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.016304347826086956	0.021739130434782608	0.010869565217391304	0.0	0.0	0.016304347826086956	0.0	0.021739130434782608	0.005434782608695652	0.005434782608695652	0.0	0.0	0.0	0.0	0.03260869565217391	0.005434782608695652	0.010869565217391304	0.016304347826086956	0.0	0.010869565217391304	0.010869565217391304	0.005434782608695652	0.005434782608695652	0.021739130434782608	0.021739130434782608	0.0	0.0	0.016304347826086956	0.005434782608695652	0.005434782608695652	0.016304347826086956	0.0	0.0	0.005434782608695652	0.010869565217391304	0.005434782608695652	0.0	0.0	0.005434782608695652	0.005434782608695652	0.016304347826086956	0.010869565217391304	0.010869565217391304	0.005434782608695652	0.005434782608695652	0.0	0.005434782608695652	0.0	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.0	0.010869565217391304	0.0	0.0	0.005434782608695652	0.03260869565217391	0.0	0.010869565217391304	0.0	0.005434782608695652	0.021739130434782608	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.0	0.005434782608695652	0.0	0.0	0.010869565217391304	0.0	0.016304347826086956	0.016304347826086956	0.016304347826086956	0.005434782608695652	0.005434782608695652	0.010869565217391304	0.005434782608695652	0.021739130434782608	0.0	0.0	0.010869565217391304	0.0	0.005434782608695652	0.016304347826086956	0.005434782608695652	0.0	0.005434782608695652	0.010869565217391304	0.010869565217391304	0.005434782608695652	0.0	0.010869565217391304	0.0	0.021739130434782608	0.0	0.0	0.005434782608695652	0.010869565217391304	0.010869565217391304
isrG_2	-79.71	-1000	1000	0	1	0	1	0.01090909090909091	0.01090909090909091	0.007272727272727273	0.0	0.007272727272727273	0.0036363636363636364	0.01090909090909091	0.0	0.0036363636363636364	0.01090909090909091	0.0036363636363636364	0.0036363636363636364	0.0	0.0036363636363636364	0.0	0.0	0.0036363636363636364	0.0	0.007272727272727273	0.0036363636363636364	0.007272727272727273	0.0036363636363636364	0.0036363636363636364	0.0036363636363636364	0.0036363636363636364	0.01818181818181818	0.0	0.0036363636363636364	0.0	0.0	0.01090909090909091	0.007272727272727273	0.0036363636363636364	0.01090909090909091	0.007272727272727273	0.025454545454545455	0.021818181818181816	0.01818181818181818	0.0036363636363636364	0.0	0.01818181818181818	0.0	0.0036363636363636364	0.0	0.01090909090909091	0.0	0.0036363636363636364	0.0	0.0	0.014545454545454545	0.0036363636363636364	0.01090909090909091	0.0036363636363636364	0.021818181818181816	0.0	0.0	0.0036363636363636364	0.0	0.01090909090909091	0.01090909090909091	0.0036363636363636364	0.0	0.01090909090909091	0.0036363636363636364	0.014545454545454545	0.05454545454545454	0.007272727272727273	0.0	0.02909090909090909	0.0	0.0	0.01090909090909091	0.01818181818181818	0.0036363636363636364	0.0	0.0	0.02181818181818182	0.03636363636363636	0.007272727272727273	0.0	0.01090909090909091	0.007272727272727273	0.0036363636363636364	0.0036363636363636364	0.03272727272727273	0.02181818181818182	0.0036363636363636364	0.01090909090909091	0.05818181818181818	0.0	0.014545454545454545	0.0	0.0	0.0	0.0036363636363636364	0.007272727272727273	0.01818181818181818	0.04363636363636364	0.0	0.01090909090909091	0.007272727272727273	0.0	0.0036363636363636364	0.0	0.007272727272727273	0.007272727272727273	0.0036363636363636364	0.0	0.02181818181818182	0.007272727272727273	0.01090909090909091	0.0	0.0036363636363636364	0.01090909090909091	0.0	0.007272727272727273	0.0	0.02909090909090909	0.007272727272727273	0.0	0.0036363636363636364	0.0	0.0036363636363636364	0.01090909090909091	0.007272727272727273	0.0	0.0	0.0036363636363636364	0.0	0.0	0.0	0.007272727272727273	0.0	0.0	0.0036363636363636364	0.0
STnc120	-28.9	0	1000	-155	1	579	0	0.05847953216374269	0.017543859649122806	0.005847953216374269	0.023391812865497075	0.023391812865497075	0.008771929824561403	0.008771929824561403	0.005847953216374269	0.0029239766081871343	0.0029239766081871343	0.005847953216374269	0.014619883040935672	0.02631578947368421	0.02046783625730994	0.011695906432748537	0.008771929824561403	0.038011695906432746	0.0029239766081871343	0.005847953216374269	0.017543859649122806	0.005847953216374269	0.005847953216374269	0.005847953216374269	0.005847953216374269	0.008771929824561403	0.0	0.0	0.0029239766081871343	0.0029239766081871343	0.0029239766081871343	0.005847953216374269	0.0	0.0029239766081871343	0.0	0.008771929824561403	0.0029239766081871343	0.0029239766081871343	0.0	0.0029239766081871343	0.0	0.0	0.005847953216374269	0.011695906432748537	0.0	0.008771929824561403	0.03216374269005848	0.017543859649122806	0.008771929824561403	0.011695906432748537	0.014619883040935672	0.008771929824561403	0.008771929824561403	0.017543859649122806	0.008771929824561403	0.0	0.02631578947368421	0.011695906432748537	0.014619883040935672	0.02046783625730994	0.011695906432748537	0.008771929824561403	0.011695906432748537	0.008771929824561403	0.0	0.0029239766081871343	0.0029239766081871343	0.0029239766081871343	0.014619883040935672	0.005847953216374269	0.005847953216374269	0.0	0.011695906432748537	0.005847953216374269	0.005847953216374269	0.0	0.0	0.005847953216374269	0.0029239766081871343	0.0	0.0029239766081871343	0.0	0.008771929824561403	0.0029239766081871343	0.005847953216374269	0.0029239766081871343	0.0	0.0	0.0029239766081871343	0.0	0.005847953216374269	0.0	0.0	0.0029239766081871343	0.0	0.0029239766081871343	0.0	0.0029239766081871343	0.0	0.011695906432748537	0.0	0.0029239766081871343	0.005847953216374269	0.017543859649122806	0.0029239766081871343	0.0029239766081871343	0.0029239766081871343	0.014619883040935672	0.0	0.008771929824561403	0.0029239766081871343	0.0	0.005847953216374269	0.0	0.0	0.0029239766081871343	0.0	0.0	0.0029239766081871343	0.0	0.0	0.0029239766081871343	0.011695906432748537	0.0	0.014619883040935672	0.011695906432748537	0.011695906432748537	0.023391812865497075	0.011695906432748537	0.0029239766081871343	0.014619883040935672	0.011695906432748537	0.005847953216374269	0.005847953216374269	0.011695906432748537	0.005847953216374269	0.014619883040935672
STnc490k	-70.2	-12	0	0	0	0	0	0.053475935828877004	0.0320855614973262	0.03208556149732621	0.0106951871657754	0.0160427807486631	0.026737967914438505	0.0053475935828877	0.0160427807486631	0.0160427807486631	0.0213903743315508	0.0160427807486631	0.0053475935828877	0.0053475935828877	0.0160427807486631	0.0	0.0	0.0213903743315508	0.0	0.0053475935828877	0.0053475935828877	0.0	0.0213903743315508	0.0160427807486631	0.0	0.0106951871657754	0.0	0.0	0.0	0.0	0.0	0.0160427807486631	0.0053475935828877	0.0106951871657754	0.0	0.0106951871657754	0.0	0.0106951871657754	0.0053475935828877	0.016042780748663103	0.0	0.0106951871657754	0.0106951871657754	0.0	0.0	0.0053475935828877	0.0053475935828877	0.0	0.0053475935828877	0.0	0.0106951871657754	0.0	0.0	0.0	0.0	0.0053475935828877	0.0053475935828877	0.0	0.0	0.03208556149732621	0.0106951871657754	0.0106951871657754	0.0	0.0	0.0	0.0053475935828877	0.0160427807486631	0.0	0.0053475935828877	0.0053475935828877	0.0	0.0	0.0	0.0213903743315508	0.0106951871657754	0.0374331550802139	0.0106951871657754	0.0	0.0053475935828877	0.016042780748663103	0.0053475935828877	0.0	0.0053475935828877	0.0053475935828877	0.0	0.0053475935828877	0.0053475935828877	0.0	0.0106951871657754	0.0	0.0053475935828877	0.0	0.0053475935828877	0.0	0.0053475935828877	0.0	0.0	0.0053475935828877	0.0053475935828877	0.0106951871657754	0.0053475935828877	0.026737967914438505	0.0106951871657754	0.0106951871657754	0.0106951871657754	0.0	0.0	0.0	0.0	0.0160427807486631	0.0	0.0106951871657754	0.0106951871657754	0.0	0.0053475935828877	0.0106951871657754	0.0160427807486631	0.0	0.0053475935828877	0.0053475935828877	0.0	0.0	0.0	0.0053475935828877	0.0	0.0053475935828877	0.0106951871657754	0.0160427807486631	0.0053475935828877	0.0053475935828877	0.0	0.0160427807486631	0.0053475935828877	0.0	0.016042780748663103	0.0053475935828877	0.016042780748663103
STnc130	-28.4	0	0	-12	0	37	0	0.0916030534351145	0.015267175572519083	0.022900763358778626	0.015267175572519083	0.007633587786259542	0.0	0.0	0.015267175572519083	0.007633587786259542	0.015267175572519083	0.015267175572519083	0.007633587786259542	0.030534351145038167	0.015267175572519083	0.007633587786259542	0.0	0.007633587786259542	0.007633587786259542	0.0	0.0	0.0	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.0	0.0	0.0	0.0	0.007633587786259542	0.0	0.022900763358778626	0.015267175572519083	0.0	0.007633587786259542	0.0	0.0	0.0	0.015267175572519083	0.0	0.007633587786259542	0.007633587786259542	0.022900763358778626	0.015267175572519083	0.0	0.007633587786259542	0.015267175572519083	0.015267175572519083	0.015267175572519083	0.0	0.015267175572519083	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.0	0.022900763358778626	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007633587786259542	0.0	0.0	0.0	0.0	0.007633587786259542	0.0	0.007633587786259542	0.007633587786259542	0.007633587786259542	0.0	0.007633587786259542	0.022900763358778626	0.007633587786259542	0.030534351145038167	0.0	0.0	0.0	0.015267175572519083	0.0	0.007633587786259542	0.0	0.0	0.0	0.015267175572519083	0.015267175572519083	0.0	0.0	0.0	0.015267175572519083	0.0	0.0	0.022900763358778626	0.022900763358778626	0.0	0.007633587786259542	0.007633587786259542	0.0	0.0	0.007633587786259542	0.0	0.0	0.0	0.007633587786259542	0.007633587786259542	0.0	0.015267175572519083	0.0	0.0	0.007633587786259542	0.007633587786259542	0.0	0.007633587786259542	0.022900763358778626	0.007633587786259542	0.0	0.007633587786259542	0.0	0.007633587786259542	0.022900763358778626	0.0	0.015267175572519083	0.0	0.007633587786259542	0.0	0.015267175572519083	0.007633587786259542	0.0	0.007633587786259542
isrB-1	-33.7	0	743	-29	0	5	0	0.0	0.0	0.011904761904761904	0.0	0.023809523809523808	0.03571428571428571	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.023809523809523808	0.0	0.023809523809523808	0.011904761904761904	0.047619047619047616	0.011904761904761904	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.011904761904761904	0.0	0.023809523809523808	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.023809523809523808	0.0	0.0	0.023809523809523808	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.0	0.0	0.0	0.023809523809523808	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.023809523809523808	0.03571428571428571	0.011904761904761904	0.023809523809523808	0.011904761904761904	0.0	0.023809523809523808	0.011904761904761904	0.0	0.0	0.023809523809523808	0.0	0.023809523809523808	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.011904761904761904	0.011904761904761904	0.03571428571428571	0.0	0.0	0.023809523809523808	0.0	0.0	0.023809523809523808	0.0	0.03571428571428571	0.011904761904761904	0.0	0.0	0.0	0.03571428571428571	0.011904761904761904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.011904761904761904	0.0	0.011904761904761904	0.0	0.0	0.0	0.011904761904761904
STnc660	-44.2	0	0	0	1	0	1	0.0348432055749129	0.017421602787456445	0.01742160278745645	0.017421602787456445	0.024390243902439025	0.01742160278745645	0.0	0.003484320557491289	0.013937282229965157	0.003484320557491289	0.006968641114982578	0.010452961672473868	0.010452961672473868	0.006968641114982578	0.020905923344947733	0.003484320557491289	0.006968641114982578	0.013937282229965157	0.01742160278745645	0.017421602787456445	0.006968641114982578	0.01742160278745645	0.0	0.003484320557491289	0.0	0.003484320557491289	0.003484320557491289	0.0	0.003484320557491289	0.003484320557491289	0.006968641114982578	0.01742160278745645	0.003484320557491289	0.003484320557491289	0.013937282229965157	0.013937282229965157	0.003484320557491289	0.006968641114982578	0.0	0.003484320557491289	0.006968641114982578	0.006968641114982578	0.010452961672473868	0.0	0.010452961672473868	0.010452961672473868	0.010452961672473868	0.003484320557491289	0.017421602787456445	0.006968641114982578	0.0	0.006968641114982578	0.006968641114982578	0.003484320557491289	0.006968641114982578	0.003484320557491289	0.020905923344947737	0.003484320557491289	0.020905923344947737	0.010452961672473868	0.006968641114982578	0.01742160278745645	0.006968641114982578	0.0	0.010452961672473868	0.006968641114982578	0.006968641114982578	0.006968641114982578	0.0	0.003484320557491289	0.003484320557491289	0.003484320557491289	0.0	0.0	0.003484320557491289	0.013937282229965157	0.006968641114982578	0.013937282229965157	0.0	0.003484320557491289	0.003484320557491289	0.0	0.003484320557491289	0.006968641114982578	0.003484320557491289	0.010452961672473868	0.0	0.003484320557491289	0.006968641114982578	0.006968641114982578	0.0	0.010452961672473868	0.003484320557491289	0.003484320557491289	0.0	0.003484320557491289	0.003484320557491289	0.010452961672473868	0.003484320557491289	0.006968641114982578	0.01742160278745645	0.010452961672473868	0.006968641114982578	0.0	0.003484320557491289	0.003484320557491289	0.013937282229965157	0.003484320557491289	0.01742160278745645	0.003484320557491289	0.003484320557491289	0.0	0.003484320557491289	0.0	0.010452961672473868	0.006968641114982578	0.0	0.003484320557491289	0.0	0.003484320557491289	0.003484320557491289	0.006968641114982578	0.003484320557491289	0.0	0.013937282229965157	0.006968641114982578	0.013937282229965157	0.006968641114982578	0.006968641114982578	0.013937282229965157	0.013937282229965157	0.003484320557491289	0.003484320557491289	0.0313588850174216	0.006968641114982578	0.0
STnc140	-26.4	-34	0	-99	0	188	0	0.0	0.0	0.015151515151515152	0.030303030303030304	0.015151515151515152	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.10606060606060606	0.0	0.0	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.07575757575757576	0.015151515151515152	0.015151515151515152	0.030303030303030304	0.0	0.030303030303030304	0.0	0.015151515151515152	0.015151515151515152	0.0	0.045454545454545456	0.030303030303030304	0.015151515151515152	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.015151515151515152	0.0	0.0	0.015151515151515152	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.015151515151515152	0.0	0.0	0.015151515151515152	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.015151515151515152
isrG_3	-94.0	-1000	1000	0	1	0	1	0.01090909090909091	0.007272727272727273	0.007272727272727273	0.0036363636363636364	0.007272727272727273	0.0	0.007272727272727273	0.0	0.007272727272727273	0.0036363636363636364	0.0036363636363636364	0.0036363636363636364	0.0	0.0	0.0036363636363636364	0.0	0.0036363636363636364	0.0	0.007272727272727273	0.0036363636363636364	0.007272727272727273	0.0	0.0036363636363636364	0.0036363636363636364	0.0036363636363636364	0.01090909090909091	0.0036363636363636364	0.0036363636363636364	0.0	0.0036363636363636364	0.01818181818181818	0.007272727272727273	0.0036363636363636364	0.0036363636363636364	0.014545454545454545	0.03272727272727273	0.01818181818181818	0.01818181818181818	0.0	0.0	0.01090909090909091	0.0	0.01090909090909091	0.0	0.014545454545454545	0.0	0.0036363636363636364	0.0	0.0	0.014545454545454545	0.0036363636363636364	0.007272727272727273	0.0036363636363636364	0.02909090909090909	0.0	0.0	0.0	0.0	0.01090909090909091	0.007272727272727273	0.0036363636363636364	0.0	0.01090909090909091	0.0036363636363636364	0.01818181818181818	0.05818181818181818	0.0036363636363636364	0.0	0.03272727272727273	0.0	0.0	0.01090909090909091	0.01818181818181818	0.0	0.0	0.0036363636363636364	0.01090909090909091	0.04	0.007272727272727273	0.0	0.007272727272727273	0.0036363636363636364	0.0036363636363636364	0.0036363636363636364	0.03272727272727273	0.025454545454545455	0.0	0.01090909090909091	0.05090909090909091	0.0	0.014545454545454545	0.0	0.0	0.0	0.007272727272727273	0.007272727272727273	0.01818181818181818	0.05454545454545455	0.0	0.007272727272727273	0.007272727272727273	0.0	0.0036363636363636364	0.0	0.0036363636363636364	0.007272727272727273	0.007272727272727273	0.0	0.01818181818181818	0.007272727272727273	0.014545454545454545	0.0036363636363636364	0.0036363636363636364	0.01090909090909091	0.0	0.007272727272727273	0.0	0.02909090909090909	0.0036363636363636364	0.0	0.0036363636363636364	0.0	0.007272727272727273	0.01090909090909091	0.01090909090909091	0.0	0.0	0.0036363636363636364	0.0	0.0	0.0	0.007272727272727273	0.0	0.0	0.007272727272727273	0.0
isrI_2	6.53	-327	1000	-126	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.010526315789473684	0.0	0.021052631578947368	0.010526315789473684	0.021052631578947368	0.021052631578947368	0.042105263157894736	0.010526315789473684	0.0	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.010526315789473684	0.010526315789473684	0.0	0.0	0.0	0.021052631578947368	0.0	0.0	0.0	0.0	0.010526315789473684	0.0	0.010526315789473684	0.031578947368421054	0.021052631578947368	0.0	0.0	0.0	0.021052631578947368	0.010526315789473684	0.0	0.010526315789473684	0.010526315789473684	0.0	0.042105263157894736	0.0	0.010526315789473684	0.021052631578947368	0.021052631578947368	0.010526315789473684	0.010526315789473684	0.010526315789473684	0.010526315789473684	0.010526315789473684	0.031578947368421054	0.010526315789473684	0.010526315789473684	0.0	0.0	0.021052631578947368	0.0	0.021052631578947368	0.010526315789473684	0.031578947368421054	0.0	0.0	0.010526315789473684	0.021052631578947368	0.0	0.0	0.0	0.0	0.0	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010526315789473684	0.021052631578947368	0.010526315789473684	0.042105263157894736	0.0	0.0	0.010526315789473684	0.0	0.0	0.0	0.042105263157894736	0.0	0.010526315789473684	0.0	0.021052631578947368	0.0	0.010526315789473684	0.0	0.010526315789473684	0.010526315789473684	0.0	0.021052631578947368	0.0	0.0	0.0	0.010526315789473684	0.0	0.021052631578947368	0.031578947368421054	0.010526315789473684	0.0	0.0	0.0	0.0	0.010526315789473684	0.0	0.0	0.031578947368421054	0.0	0.0
